,186.1135975,438.1306517,253.0254903,169.0407294,227.0197944,210.0772021,337.020114,213.0880932,456.1412931,368.2113017,238.0754488,228.1030428,449.0514755,459.0997214,305.1029773,429.2857299,435.1144287,479.0658231,232.0826442,293.0124676,330.9764847,473.3061888,466.0883446,262.0931701,367.1510662,277.2173577,178.0543696,301.0941716,268.0727353,201.0557296,253.0618169,287.0503084,290.0419336,341.0050458,451.14632,248.104013,442.0931325,437.1090099,465.1555322,189.0920825,434.1245744,224.0023639,441.0820494,256.0826626,222.9884584,443.1922283,292.1401757,457.1868203,438.1188159,325.2383423,435.0780815,277.1920694,243.0298929,232.1190772,448.0626115,459.2751511,237.1496364,244.1554111,455.1048385,451.0419706,313.0314283,445.2807313,441.1191203,462.0579283,447.056879,263.1441139,479.1558765,270.1711356,450.1405927,221.1295087,460.1460369,320.1251944,444.0209361,237.0223234,436.2188672,228.0149195,280.1190378,477.1038425,289.1082016,255.0874259,331.0207991,259.1340442,475.260262,233.0302422,300.1816731,243.0623009,453.1619203,443.2874489,443.3166284,291.0411582,173.0819184,454.2082124,445.0776844,459.0309137,463.1035509,173.0971528,298.1772527,376.1191296,442.2211873,168.0454819
Tem10,0,8.02E-05,0.000124361,0,0.000200831,0.000195089,0.000993784,0.00030887,9.45E-05,0,0,0,0.000300388,0,0.000664174,0,0,0,7.48E-05,0.000117371,0,0,0,0,9.79E-05,0,0,7.00E-05,0.000109686,0.000359935,0.000244036,0,0.000441706,0.000110094,0,6.20E-05,7.25E-05,0.000157446,7.40E-05,6.10E-05,9.45E-05,6.01E-05,0,0.000320327,6.33E-05,0,0,7.80E-05,0,9.92E-05,0,0,0.00095085,0,0,0,6.57E-05,0,0,0.000164393,5.98E-05,0,0.000230646,9.95E-05,0.00021036,0,7.96E-05,0.000152587,8.13E-05,0,0,0.000186447,0.000119728,0,0,5.64E-05,0.000135877,0.000129559,0.000480114,0.000507524,0.000474793,0,0,0,0,0.000209208,0,0,0,0.000110132,0.000119419,0,0.000314639,0,0.000144001,0,5.96E-05,0,0,5.79E-05
Tem11,0,6.91E-05,0.000116956,0,0.000183477,0.000199257,0.001280011,0.000223921,8.94E-05,0,0,0,0.000255205,0,0.000772699,0,0,0,5.14E-05,0.000127795,0,0,0,0,0.000100575,0,0,7.06E-05,9.98E-05,0.000304964,0.000228889,0,0.000435073,0.000103413,0,0,5.84E-05,0.000236796,6.72E-05,5.14E-05,8.38E-05,5.99E-05,0,0.000399537,7.28E-05,0,0,6.37E-05,0,0,0,0,0.000865634,0,0,0,8.00E-05,0,0,0.000141571,0,0,0.000219036,9.64E-05,0.00025569,0,9.86E-05,0,7.90E-05,0,0,0.000187926,9.98E-05,0,0,5.16E-05,0.000179284,0.00016382,0.000493513,0.000608459,0.000454708,0,0,0,0,0.000165552,0,0,0,0.000108824,6.32E-05,0,0.000351717,0,0.000131528,0,5.43E-05,0,0,5.01E-05
Tem12,0,7.96E-05,9.88E-05,0,0.000232525,0.000179018,0.001288262,0.000200738,8.90E-05,0,0,0,0.000317366,0,0.000659363,0,0,0,7.16E-05,0.000125711,0,0,0,0,9.85E-05,0,0,5.85E-05,0.000100598,0.000320271,0.000230198,0,0.000484331,0.000116664,0,5.19E-05,6.52E-05,0.000170418,5.79E-05,5.90E-05,8.43E-05,6.57E-05,0,0.00029799,6.85E-05,0,0,6.81E-05,0,0,0,0,0.000983872,0,0,0,5.00E-05,0,0,0.000180551,7.69E-05,0,0.000237688,9.14E-05,0.000265348,0,8.01E-05,8.16E-05,7.90E-05,0,0,0.000156703,0.000157069,0,0,7.71E-05,0.000123298,0.000147558,0.000451659,0.000545598,0.000576388,0,0,0,0,0.000160013,0,0,0,0.000100055,6.75E-05,0,0.00033135,0,0.000139959,0,0,0,0,5.94E-05
Tem21,9.15E-05,0.000117036,0.000174308,7.61E-05,0.000153052,0.000307247,0.000680431,0.000226872,9.20E-05,0.000115845,0,9.31E-05,0.000272963,0,0.001156757,0,0,0,0,0.000177493,0,0,0,0,0.000119947,0,0,9.77E-05,0.00016581,0.000493086,0.000349457,0,0.000498705,0.000108506,0,8.00E-05,9.02E-05,0.000176617,0.000110194,0.000169988,0.000153928,8.23E-05,0,0.000474084,0,0,0,0.00010263,0,0.000115271,0,0,0.000970489,0,0,0,0.000277868,0,0,0.000114245,0,0,0.00029418,0,0.000139699,0,9.22E-05,0.000220145,8.82E-05,0,0,0.000208578,0,0,0,0,0.000262998,0.00010681,0.001092344,0.000817361,0.000383412,0.00014446,0,0,9.89E-05,0.000170882,0,0,0,0.000176864,0.000283503,0,0.000233798,0,0.000185988,0,0.000102036,0.000113169,0,0.000114331
Tem22,0,0.000101273,0.000123743,0,0.00015379,0.000188686,0.00120089,0.000168198,9.22E-05,0,0,0,0.000365474,0,0.000932039,0,0,0,0,0.000171818,0,0,0,0,0.000101589,0,0,8.14E-05,0.00012891,0.000385581,0.000280357,0,0.000460134,0.000114499,0,0,8.54E-05,0.0001983,9.13E-05,9.72E-05,0.000100727,6.51E-05,0,0.000335476,5.81E-05,0,0,8.51E-05,0,0,0,0,0.000815277,0,0,0,9.63E-05,0,0,0.000175005,0,0,0.00026717,0.00010044,0.000245359,0,8.95E-05,0.000144239,7.44E-05,0,0,0.000156812,0.000143294,0,0,5.84E-05,0.000162832,0.000146415,0.000690321,0.000572241,0.000539926,5.99E-05,0,0,0,0.000136116,0,0,0,0.000156633,0.000130686,0,0.000343101,0,0.00017757,0,6.09E-05,8.48E-05,0,7.75E-05
Tem23,0,0.000120722,0.000117963,0,0.000165053,0.000200096,0.001155953,0.000219808,0,0,0,0,0,0,0.001140985,0,0,0,0,0.000183778,0,0,0.000165019,0,0.000110138,0,0,7.49E-05,0.0001214,0.000427745,0.000267149,0,0.000481303,0.000114968,9.10E-05,0,8.06E-05,0,0,0.000105493,0,6.73E-05,0.000532855,0.000439936,0,0,0,0,0.000231449,0.00017076,0,0.000111525,0.000899238,0,0,0,9.68E-05,0,0,0,0,0,0,0,0,0,0,0.000114736,0,0,0,0.000179602,0,0,0,0,0.000218105,0,0.00082693,0.00074165,0.000516639,7.27E-05,0,0,0,0.000228573,8.44E-05,0,0,0.000151547,0.000118697,0,0,0,0,0,0,7.51E-05,0,7.41E-05
Tem24,0,8.66E-05,0.000121155,0,0.000158955,0.000201515,0.001308579,0.000244526,9.15E-05,0,0,0,0.0003999,0,0.000831675,0,0,0,0,0.000167014,0,0,0,0,0.000107633,0,0,7.07E-05,0.000111321,0.000364007,0.000230114,0,0.000464615,0.000121696,0,0,7.12E-05,0.000199585,9.01E-05,8.34E-05,9.48E-05,7.51E-05,0,0.000389209,6.17E-05,0,0,8.25E-05,0,0,0,0,0.00078196,0,0,0,6.85E-05,0,0,0.000191327,0,0,0.000276273,0.00010822,0.000253239,0,9.59E-05,8.41E-05,9.01E-05,0,0,0.00016025,0.000142665,0,0,0,0.000160818,0.000162536,0.000563719,0.000596544,0.000563404,5.47E-05,0,0,0,0.000214948,0,0,0,0.000129171,0.000109805,0,0.000378016,0,0.000169731,0,0,5.88E-05,0,7.59E-05
Tem25,0.000375378,0,0,0,0,0.000171187,0,0,0,0.000329284,0,0.000143177,0,0,0.000909024,0.000124601,0,0,0,0.000184096,0,0,0,0,0,0.000900553,0,0,0,0.000165766,0,0,0,0,0,0,0,0.000235147,0,0.000224933,0,0,0,0.000210629,0,0.000121083,0,0.000153688,0,0.001782321,0,0,0.000103551,0,0,0.00024834,0.000738739,0.000111767,0,0,0,0,0.000112791,0,0,0.000126012,0.000161293,0.000259412,0,0,0,0,0,0,0,0,0.000820692,0,0.001104913,0.000912177,0,0.000305951,0,0,0.000280801,0,0,0.000179217,0,0,0.000429484,0,0,0,0,0,0.000302361,9.71E-05,0,0
Tem26,6.24E-05,0.000109711,0.000153103,0,0.000197561,0.00021858,0.000989674,0.00020641,9.66E-05,9.24E-05,0,0,0.000359127,0,0.000882661,0,0,0,0,0.000168898,0,0,0,0,0.000108609,0,0,7.65E-05,0.000153991,0.00048448,0.000326484,0,0.000464298,0.000108077,0,6.55E-05,8.58E-05,0.000225539,0.000115749,9.45E-05,0.000130315,6.47E-05,0,0.000331151,0,0,0,0.000112497,0,7.30E-05,0,0,0.000983771,0,0,0,6.58E-05,0,0,0.000160187,0,0,0.000318444,0.00011875,0.000237831,0,0.000121357,0.000103346,9.29E-05,0,0,0.00016263,0.00010543,0,0,7.92E-05,0.000175345,0.000166872,0.000646353,0.000541404,0.000437213,7.91E-05,0,0,0,0.000169146,0,0,0,0.000160625,9.00E-05,0,0.000366613,0,0.000204762,0,0,0.00010298,0,7.63E-05
Tem27,0.000228691,0.000100754,0.000139056,0,0.000192577,0.000162716,0.00106619,0.000249631,8.92E-05,0.000246995,0,0,0.000374754,0,0.000770233,0,0,0,5.51E-05,0.000146126,0,0,0,0,8.28E-05,0,0,7.03E-05,0.000128069,0.00040538,0.000279619,0,0.000482987,0.000121729,0,6.55E-05,7.10E-05,0.000215937,9.71E-05,7.70E-05,9.78E-05,6.22E-05,0,0.000309282,5.92E-05,0,0,0.000102158,0,0,0,0,0.000956374,0,0,0,5.85E-05,0,0,0.00018532,0,0,0.00029314,0.000119568,0.000256847,0,9.26E-05,8.46E-05,7.89E-05,0,0,0.000131952,0.000136445,0,0,0.000116963,0.00014773,0.000162499,0.000539533,0.000500762,0.00048184,6.28E-05,0,0,0,0.000203329,0,0,0,0.000143374,8.18E-05,0,0.000367413,0,0.000185148,0,0,6.93E-05,0,6.46E-05
Tem28,0,9.35E-05,0.000128799,0,0.000164601,0.000139496,0.001061911,0.000222342,9.36E-05,0,0,0,0.000355034,0,0.00070687,0,0,0,0,0.000148569,0,0,0,0,0.00010132,0,0,8.56E-05,0.000140437,0.000364866,0.000275101,0,0.000500798,0.000126538,0,5.66E-05,8.28E-05,0.000193434,8.76E-05,5.28E-05,0.0001103,0,0,0.00027147,0,0,0,8.07E-05,0,6.22E-05,0,0,0.000951124,0,0,0,0,0,0,0.000194703,0,0,0.000256848,0.000131962,0.000240324,0,9.70E-05,7.81E-05,7.70E-05,0,0,0.000183202,0.000133924,0,0,5.96E-05,0.000134593,0.000136355,0.000508566,0.00041961,0.000484093,5.78E-05,0,0,0,0.000151996,0,0,0,0.00017246,7.45E-05,0,0.000368735,0,0.000186855,0,0,6.11E-05,0,7.72E-05
Tem13,0.000196193,0,0,0,0.000186922,0.0003174,0.00047644,0,0,0.000304379,0,0.000103968,0,0,0.00098552,0.00019119,0,0,0,9.79E-05,0,0,0,0,0,0.000262365,0,0,0,0.000283072,0,0,0,0,0,0,0,0.000969392,0,0.000225504,0,0,0,0.000316006,0,0.000334742,0,0.00017871,0,0.001317172,0,0,0.000192946,0,0,0.000215782,0.000553355,0,0,0,0,0,0.000171892,0,0.000210848,0,0.000533164,0.000234204,0.000162438,0,0,0,0,0,0,0,0.00019942,0.000363727,0.000954858,0.001919016,0,0.000255041,0,0,0.000180772,0,0,0,0,0,0.000684105,9.80E-05,0.000236695,0,0,0,0.000124229,0,0,0
Tem17,0,0.000108047,0.000144883,0,0.0001233,0.000173585,0.001107855,0.000203432,0.000109578,0,0,0,0.000392152,0,0.000927367,0,0,0,0,0.000162879,0,0,0,0,0.000104474,0,0,9.24E-05,0.00017038,0.000421156,0.000302939,0,0.000535736,0.000122498,0,0,9.14E-05,0.00023026,0.000111507,9.33E-05,0.000123089,6.59E-05,0,0.000345625,0,0,0,0.000107569,0,8.45E-05,0,0,0.000818659,0,0,0,7.23E-05,0,0,0.000188241,0,0,0.000322,0.000115685,0.000226394,0,0.000118061,0.000107046,9.37E-05,0,0,0.000164174,0.000121866,0,0,0,0.000183264,0.000153401,0.000663431,0.000557671,0.0005311,8.63E-05,0,0,0,0.00020676,0,0,0,0.000193385,0.000106058,0,0.000369658,0,0.000209596,0,0,9.52E-05,0,9.40E-05
Tem14,6.67E-05,8.65E-05,0.000127229,0,0.000143142,0.000191333,0.001478401,0.000135355,8.31E-05,6.90E-05,0,0,0.000335545,0,0.000871882,0,0,0,0,0.000161486,0,0,0,0,8.60E-05,0,0,8.75E-05,0.000127877,0.000392249,0.000254086,0,0.000589946,0.00011867,0,0,7.80E-05,0.00026599,9.11E-05,7.15E-05,9.71E-05,0,0,0.000302487,6.24E-05,0,0,8.64E-05,0,0,0,0,0.000779877,0,0,0,6.62E-05,0,0,0.000199123,0,0,0.000310418,0.000115421,0.000315318,0,0.000112429,0,8.22E-05,0,0,0.00014349,0.000138996,0,0,6.34E-05,0.000154389,0.000187449,0.000564658,0.000516487,0.00058525,0,0,0,0,0.000139576,0,0,0,0.000149102,5.93E-05,0,0.000406886,0,0.000179635,0,0,6.51E-05,0,7.19E-05
Tem15,0,0.000123443,0.000166889,0,0.000117755,0.000225155,0.0009134,0.000228454,0.000105084,8.86E-05,0,0,0.00028545,0,0.00106618,0,0,0,0,0.000156102,0,0,0,0,0.000115043,8.79E-05,0,0.000120762,0.000186733,0.000449337,0.000382732,0,0.000637187,0.000124457,0,7.42E-05,9.44E-05,0.000252947,0.000116359,9.37E-05,0.000131013,0,0,0.000378229,0,0,0,0.000123404,0,0,0,0,0.000877466,0,0,0,0.000114478,0,0,0.000152268,0,0,0.000345152,0.00012133,0.000221407,0,0.000115224,0,0.000102818,0,0,0.000230654,0,0,0,0,0.000234995,0.000163446,0.000764535,0.000570355,0.000464182,7.35E-05,0,0,0,0.000183664,0,0,0,0.000208966,7.71E-05,0,0.00036801,0,0.000200141,0,0,8.91E-05,0,9.89E-05
Tem16,0,0.000118832,0.000151344,0,0.000176275,0.000185436,0.001191956,0.000173156,0,0,0,0,0,0,0.000894692,0,0,0,0,0.000141265,0,0,0.000192836,0,0.000104358,0,0,0.000117545,0.000183873,0.000433587,0.000342713,0,0.000651767,0.000120624,0.000129432,0,9.76E-05,0,0,8.77E-05,0,0,0.000542645,0.000325554,0,0,0,0,0.000217234,0,0,0,0.000975774,0,0.000104182,0,8.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214763,0,0,0,0.000101914,0.000154602,0,0.000646469,0.000540982,0.000597049,7.00E-05,0,0,0,0.00015622,0.000124383,0,0,0.000194789,7.37E-05,0,0,0,0,0,0,8.73E-05,0,9.23E-05
Tem18,0,8.62E-05,0.000100825,0,0.000183702,0.000168524,0.001357783,0.000226727,8.26E-05,8.07E-05,0,0,0.000348397,0,0.000857704,0,0,0,0,0.000164853,0,0,0,0,0.000100505,0,0,7.28E-05,0.000115307,0.000355,0.00022713,0,0.000531759,9.84E-05,0,0,0,0.000219881,9.35E-05,7.11E-05,9.26E-05,0,0,0.000337888,0,0,0,9.21E-05,0,6.85E-05,0,0,0.00082975,0,0,0,7.66E-05,0,0,0.000165609,0,0,0.000287182,8.77E-05,0.000303789,0,0.000100034,0,9.72E-05,0,0,0.000165419,0.000119276,0,0,8.65E-05,0.00015598,0.000174723,0.000590041,0.000547972,0.000539359,0,0,0,0,0.000161572,0,0,0,0.000128064,7.43E-05,0,0.000459492,0,0.000172984,0,0,6.93E-05,0,5.15E-05
Tem19,0,6.38E-05,0.000129824,0,0.000216348,0.000125088,0.001408938,0.000222287,7.33E-05,5.38E-05,0,0,0.000343932,0,0.000689544,0,0,0,0,0.00015377,0,0,0,0,7.13E-05,0,0,6.52E-05,0.000111181,0.000288663,0.000248299,6.33E-05,0.000510308,0.000136212,0,0,6.67E-05,0.000159633,6.83E-05,5.15E-05,7.49E-05,6.20E-05,0,0.000303963,5.52E-05,0,0,6.25E-05,0,0,0,0,0.000806285,0,0,0,7.13E-05,0,0,0.000190545,5.76E-05,0,0.00021609,0.00010905,0.000253486,0,7.98E-05,5.64E-05,8.70E-05,0,0,0.000117084,0.000188633,0,0,0.000143384,0.000129683,0.000124697,0.000482014,0.0004749,0.000618514,5.44E-05,0,0,0,0.000188186,0,0,0,0.00013358,7.46E-05,0,0.000334344,0,0.000134879,0,0,5.20E-05,0,5.21E-05
Tem20,0,7.40E-05,0.000123801,5.30E-05,0.000191064,0.000137693,0.001314292,0.000224232,6.32E-05,7.56E-05,0,0,0.00035508,0,0.000716488,0,0,0,0,0.000154441,0,0,0,0,8.50E-05,0,0,6.11E-05,0.000110377,0.000286382,0.000232012,5.49E-05,0.000533859,0.000131363,0,0,6.63E-05,0.000179191,7.45E-05,5.16E-05,8.02E-05,5.30E-05,0,0.000333897,5.11E-05,0,0,7.88E-05,0,0,0,0,0.000784251,0,0,0,7.39E-05,0,0,0.00019842,0,0,0.000245928,0.000106117,0.000243694,0,8.54E-05,0,7.73E-05,0,0,0.000132001,0.000184462,0,0,0.000104919,0.000134426,0.000134549,0.000515231,0.000485931,0.000611914,0,0,0,0,0.000189385,0,0,0,0.000142732,6.37E-05,0,0.000344728,0,0.00014121,0,0,0,0,5.37E-05
